lat,long,time,pm
22.46,88.33,9/21/2023 6:00,10.30377992
22.46,88.33,9/21/2023 12:00,15.30760701
22.46,88.33,9/25/2023 5:00,11.18739004
22.46,88.33,9/25/2023 11:00,19.25310052
22.46,88.33,9/26/2023 5:00,12.81747484
22.46,88.33,9/26/2023 6:00,21.23226847
22.46,88.33,9/26/2023 12:00,23.22909835
22.46,88.33,9/27/2023 13:00,46.68557981
22.46,88.33,9/27/2023 14:00,22.61961134
22.46,88.33,9/27/2023 23:00,31.98845501
22.46,88.33,9/28/2023 6:00,26.48826254
22.46,88.33,9/28/2023 12:00,48.78662648
22.46,88.33,9/29/2023 5:00,69.08351326
22.46,88.33,9/29/2023 15:00,30.01838348
22.46,88.33,10/1/2023 12:00,17.43010388
22.46,88.33,10/1/2023 13:00,18.16037573
22.46,88.33,10/1/2023 20:00,42.12342356
22.46,88.33,10/3/2023 5:00,21.96614757
22.46,88.33,10/3/2023 6:00,14.21675646
22.46,88.33,10/3/2023 10:00,23.81215164
22.46,88.33,10/3/2023 11:00,21.92079395
22.46,88.33,10/3/2023 13:00,18.87271839
22.46,88.33,10/3/2023 22:00,12.84293145
22.46,88.33,10/4/2023 5:00,14.15536719
22.46,88.33,10/4/2023 6:00,15.8947033
22.46,88.33,10/4/2023 11:00,14.50274501
22.46,88.33,10/4/2023 12:00,19.55793077
22.46,88.33,10/5/2023 5:00,28.49995845
22.46,88.33,10/5/2023 6:00,24.71645794
22.46,88.33,10/5/2023 12:00,31.93475967
22.46,88.33,10/5/2023 13:00,23.74745413
22.46,88.33,10/5/2023 14:00,34.88870651
22.46,88.33,10/5/2023 23:00,30.35894544
22.46,88.33,10/6/2023 5:00,22.22476126
22.46,88.33,10/6/2023 6:00,26.94978474
22.46,88.33,10/6/2023 12:00,29.11264963
22.46,88.33,10/6/2023 13:00,38.46989817
22.46,88.33,10/6/2023 16:00,46.67340772
22.46,88.33,10/6/2023 20:00,48.58758963
22.46,88.33,10/7/2023 5:00,42.0550264
22.46,88.33,10/7/2023 6:00,41.38872784
22.46,88.33,10/7/2023 11:00,47.74925881
22.46,88.33,10/7/2023 13:00,59.09234691
22.46,88.33,10/8/2023 5:00,55.2960364
22.46,88.33,10/8/2023 11:00,52.28956984
22.46,88.33,10/8/2023 13:00,51.9995573
22.46,88.33,10/8/2023 21:00,51.40727471
22.46,88.33,10/9/2023 5:00,47.52854834
22.46,88.33,10/9/2023 6:00,46.78758287
22.46,88.33,10/9/2023 11:00,65.55014289
22.46,88.33,10/9/2023 12:00,71.90484027
22.46,88.33,10/9/2023 13:00,86.70637228
22.46,88.33,10/9/2023 22:00,81.41329756
22.46,88.33,10/9/2023 23:00,82.99931137
22.46,88.33,10/10/2023 5:00,68.69173177
22.46,88.33,10/10/2023 6:00,73.65341679
22.46,88.33,10/10/2023 11:00,59.55610433
22.46,88.33,10/10/2023 12:00,53.97327483
22.46,88.33,10/12/2023 5:00,54.80590451
22.46,88.33,10/12/2023 6:00,56.41767469
22.46,88.33,10/12/2023 12:00,59.54683896
22.46,88.33,10/12/2023 13:00,57.32283226
22.46,88.33,10/12/2023 14:00,51.64911185
22.46,88.33,10/12/2023 15:00,59.41308396
22.46,88.33,10/12/2023 21:00,60.78442846
22.46,88.33,10/12/2023 22:00,60.15190957
22.46,88.33,10/12/2023 23:00,61.62512935
22.46,88.33,10/13/2023 5:00,49.36296452
22.46,88.33,10/13/2023 6:00,52.53618179
22.46,88.33,10/13/2023 12:00,52.98142695
22.46,88.33,10/13/2023 13:00,55.30239616
22.46,88.33,10/13/2023 22:00,65.67393563
22.46,88.33,10/14/2023 5:00,60.09920377
22.46,88.33,10/14/2023 11:00,73.8910966
22.46,88.33,10/15/2023 5:00,64.5451588
22.46,88.33,10/15/2023 12:00,48.15896655
22.46,88.33,10/15/2023 13:00,42.32116394
22.46,88.33,10/15/2023 20:00,59.65175819
22.46,88.33,10/16/2023 5:00,75.2653071
22.46,88.33,10/16/2023 6:00,74.08293917
22.46,88.33,10/16/2023 7:00,92.87000763
22.46,88.33,10/16/2023 12:00,68.72601697
22.46,88.33,10/16/2023 13:00,70.09130546
22.46,88.33,10/17/2023 5:00,73.20412494
22.46,88.33,10/17/2023 6:00,82.22387622
22.46,88.33,10/17/2023 11:00,76.5830229
22.46,88.33,10/17/2023 12:00,66.72945962
22.46,88.33,10/17/2023 13:00,76.39148573
22.46,88.33,10/17/2023 15:00,64.98658214
22.46,88.33,10/17/2023 22:00,90.50155691
22.46,88.33,10/18/2023 5:00,98.62791621
22.46,88.33,10/18/2023 6:00,102.4084524
22.46,88.33,10/18/2023 12:00,76.66402158
22.46,88.33,10/18/2023 13:00,89.73002792
22.46,88.33,10/19/2023 5:00,66.67307613
22.46,88.33,10/19/2023 6:00,82.53943736
22.46,88.33,10/19/2023 12:00,55.40300484
22.46,88.33,10/19/2023 13:00,66.41790052
22.46,88.33,10/20/2023 5:00,45.05640516
22.46,88.33,10/20/2023 6:00,55.22882673
22.46,88.33,10/20/2023 13:00,51.15245139
22.46,88.33,10/22/2023 5:00,62.59909281
22.46,88.33,10/22/2023 6:00,63.88715269
22.46,88.33,10/22/2023 11:00,52.97275738
22.46,88.33,10/24/2023 11:00,28.76916701
22.46,88.33,10/25/2023 5:00,39.96338133
22.46,88.33,10/25/2023 6:00,44.96855118
22.46,88.33,10/25/2023 11:00,39.77877198
22.46,88.33,10/25/2023 12:00,40.61966957
